;date;T. Max.;T. Min.;H. Max.;H. Min.;P. Max.;P. Min.;Vel.;Precipitación;T. Amp.;P. Amp.;H. Amp.;T. med1.;P. med1.;H. med1.
2016-08-21;20160821;31.8;15.1;63;21;1020.5;1016.5;26.0;0.0;16.700000000000003;4.0;42;23.45;1018.5;42.0
2016-08-22;20160822;34.0;17.2;48;22;1021.5;1017.4;26.0;0.0;16.8;4.100000000000023;26;25.6;1019.45;35.0
2016-08-23;20160823;34.5;19.6;59;22;1020.0;1014.6;24.0;0.0;14.899999999999999;5.399999999999977;37;27.05;1017.3;40.5
2016-08-24;20160824;32.8;18.8;59;15;1017.2;1012.4;24.0;0.0;13.999999999999996;4.800000000000068;44;25.799999999999997;1014.8;37.0
2016-08-25;20160825;32.8;17.3;46;14;1014.6;1010.7;27.0;0.0;15.499999999999996;3.8999999999999773;32;25.049999999999997;1012.6500000000001;30.0
2016-08-26;20160826;31.3;18.1;56;23;1014.8;1011.9;23.0;0.2;13.2;2.8999999999999773;33;24.700000000000003;1013.3499999999999;39.5
2016-08-27;20160827;33.1;18.9;56;21;1016.1;1013.4;34.0;0.0;14.200000000000003;2.7000000000000455;35;26.0;1014.75;38.5
2016-08-28;20160828;33.6;20.8;45;21;1016.3;1013.2;26.0;0.0;12.8;3.099999999999909;24;27.200000000000003;1014.75;33.0
2016-08-29;20160829;32.3;19.6;50;24;1016.5;1012.9;29.0;0.0;12.699999999999996;3.6000000000000227;26;25.95;1014.7;37.0
2016-08-30;20160830;30.8;15.6;62;29;1016.5;1012.1;26.0;0.0;15.200000000000001;4.399999999999977;33;23.2;1014.3;45.5
2016-08-31;20160831;31.3;18.4;69;20;1016.6;1013.9;27.0;0.0;12.900000000000002;2.7000000000000455;49;24.85;1015.25;44.5
2016-09-01;20160901;32.1;18.9;71;23;1020.1;1016.6;42.0;0.0;13.200000000000003;3.5;48;25.5;1018.35;47.0
2016-09-02;20160902;32.7;17.6;58;22;1020.5;1016.0;29.0;0.0;15.100000000000001;4.5;36;25.150000000000002;1018.25;40.0
2016-09-03;20160903;33.4;18.8;53;18;1018.9;1015.1;29.0;0.0;14.599999999999998;3.7999999999999545;35;26.1;1017.0;35.5
2016-09-04;20160904;34.4;19.6;47;20;1018.6;1015.7;32.0;0.0;14.799999999999997;2.8999999999999773;27;27.0;1017.1500000000001;33.5
2016-09-05;20160905;35.3;20.7;41;17;1020.0;1017.0;56.0;0.0;14.599999999999998;3.0;24;28.0;1018.5;29.0
2016-09-06;20160906;37.7;19.9;38;11;1018.7;1012.4;29.0;0.0;17.800000000000004;6.300000000000068;27;28.8;1015.55;24.5
2016-09-07;20160907;36.8;22.5;32;11;1013.3;1007.0;48.0;0.0;14.299999999999997;6.2999999999999545;21;29.65;1010.15;21.5
2016-09-08;20160908;31.7;19.2;56;15;1011.8;1008.9;27.0;0.0;12.5;2.8999999999999773;41;25.45;1010.3499999999999;35.5
2016-09-09;20160909;29.4;18.2;71;24;1013.5;1010.7;24.0;0.0;11.2;2.7999999999999545;47;23.799999999999997;1012.1;47.5
2016-09-10;20160910;30.3;16.9;55;22;1014.9;1011.7;26.0;0.0;13.400000000000002;3.199999999999932;33;23.6;1013.3;38.5
2016-09-11;20160911;30.4;18.3;57;24;1015.0;1011.6;27.0;0.0;12.099999999999998;3.3999999999999773;33;24.35;1013.3;40.5
2016-09-12;20160912;31.2;17.3;67;23;1013.4;1008.5;35.0;0.0;13.899999999999999;4.899999999999977;44;24.25;1010.95;45.0
2016-09-13;20160913;24.9;12.6;92;36;1011.8;1006.8;44.0;10.8;12.299999999999999;5.0;56;18.75;1009.3;64.0
2016-09-14;20160914;16.2;9.8;82;47;1015.6;1011.0;42.0;0.6;6.399999999999999;4.600000000000023;35;13.0;1013.3;64.5
2016-09-15;20160915;16.9;10.5;74;47;1017.4;1013.9;34.0;0.0;6.399999999999999;3.5;27;13.7;1015.65;60.5
2016-09-16;20160916;21.4;11.9;78;45;1023.2;1017.3;40.0;0.0;9.499999999999998;5.900000000000091;33;16.65;1020.25;61.5
2016-09-17;20160917;20.8;10.1;89;38;1023.2;1020.0;24.0;0.0;10.700000000000001;3.2000000000000455;51;15.45;1021.6;63.5
2016-09-18;20160918;23.1;8.8;76;30;1021.6;1018.0;35.0;0.0;14.3;3.6000000000000227;46;15.950000000000001;1019.8;53.0
2016-09-19;20160919;25.0;7.9;82;25;1021.3;1015.5;21.0;0.0;17.1;5.7999999999999545;57;16.45;1018.4;53.5
2016-09-20;20160920;25.1;11.7;62;21;1016.2;1011.9;39.0;0.0;13.400000000000002;4.300000000000068;41;18.4;1014.05;41.5
2016-09-21;20160921;26.1;11.9;64;22;1015.8;1012.9;31.0;0.0;14.200000000000001;2.8999999999999773;42;19.0;1014.3499999999999;43.0
2016-09-22;20160922;26.4;12.2;53;22;1018.5;1015.3;35.0;0.0;14.2;3.2000000000000455;31;19.299999999999997;1016.9;37.5
2016-09-23;20160923;26.0;13.4;53;23;1022.0;1018.6;29.0;0.0;12.6;3.3999999999999773;30;19.7;1020.3;38.0
2016-09-24;20160924;25.4;11.4;68;22;1021.6;1016.8;31.0;0.0;13.999999999999998;4.800000000000068;46;18.4;1019.2;45.0
2016-09-25;20160925;25.4;14.1;65;29;1019.6;1016.5;24.0;0.0;11.299999999999999;3.1000000000000227;36;19.75;1018.05;47.0
2016-09-26;20160926;24.9;14.8;69;28;1020.6;1016.7;29.0;0.0;10.099999999999998;3.8999999999999773;41;19.85;1018.6500000000001;48.5
2016-09-27;20160927;27.2;11.8;58;30;1024.6;1020.7;27.0;0.0;15.399999999999999;3.8999999999998636;28;19.5;1022.65;44.0
2016-09-28;20160928;24.7;11.7;79;34;1027.4;1024.5;31.0;0.0;13.0;2.900000000000091;45;18.2;1025.95;56.5
2016-09-29;20160929;23.9;10.5;79;30;1027.6;1020.3;24.0;0.0;13.399999999999999;7.2999999999999545;49;17.2;1023.9499999999999;54.5
2016-09-30;20160930;24.2;10.9;86;28;1020.3;1013.7;24.0;0.0;13.299999999999999;6.599999999999909;58;17.55;1017.0;57.0
2016-10-01;20161001;24.7;13.1;50;32;1014.2;1010.2;29.0;0.0;11.6;4.0;18;18.9;1012.2;41.0
2016-10-02;20161002;23.9;12.1;65;30;1016.4;1012.3;32.0;0.0;11.799999999999999;4.100000000000023;35;18.0;1014.3499999999999;47.5
2016-10-03;20161003;26.3;11.9;64;30;1019.8;1016.5;24.0;0.0;14.4;3.2999999999999545;34;19.1;1018.15;47.0
2016-10-04;20161004;26.6;12.0;74;26;1020.4;1016.6;24.0;0.0;14.600000000000001;3.7999999999999545;48;19.3;1018.5;50.0
2016-10-05;20161005;26.1;14.1;57;31;1018.1;1012.9;23.0;0.0;12.000000000000002;5.2000000000000455;26;20.1;1015.5;44.0
2016-10-06;20161006;25.4;14.7;50;18;1012.9;1007.5;31.0;0.0;10.7;5.399999999999977;32;20.049999999999997;1010.2;34.0
2016-10-07;20161007;24.8;9.8;61;17;1016.0;1010.6;21.0;0.0;15.0;5.399999999999977;44;17.3;1013.3;39.0
2016-10-08;20161008;25.2;11.9;34;16;1017.5;1014.8;24.0;0.0;13.299999999999999;2.7000000000000455;18;18.55;1016.15;25.0
2016-10-09;20161009;25.3;12.1;60;26;1017.0;1013.8;26.0;0.0;13.200000000000001;3.2000000000000455;34;18.7;1015.4;43.0
2016-10-10;20161010;22.8;7.9;74;25;1017.6;1014.0;32.0;0.0;14.9;3.6000000000000227;49;15.350000000000001;1015.8;49.5
2016-10-11;20161011;22.6;8.1;58;24;1016.0;1008.2;27.0;0.0;14.500000000000002;7.7999999999999545;34;15.350000000000001;1012.1;41.0
2016-10-12;20161012;14.6;9.2;96;41;1008.5;1003.1;26.0;10.4;5.4;5.399999999999977;55;11.899999999999999;1005.8;68.5
2016-10-13;20161013;12.9;9.8;97;75;1003.2;1000.4;19.0;14.4;3.0999999999999996;2.800000000000068;22;11.350000000000001;1001.8;86.0
2016-10-14;20161014;16.9;9.5;97;59;1011.1;1003.0;23.0;1.6;7.399999999999999;8.100000000000023;38;13.2;1007.05;78.0
2016-10-15;20161015;16.5;5.9;93;53;1017.5;1011.2;24.0;0.0;10.6;6.2999999999999545;40;11.2;1014.35;73.0
2016-10-16;20161016;18.5;7.8;85;50;1020.6;1017.5;21.0;0.0;10.7;3.1000000000000227;35;13.15;1019.05;67.5
2016-10-17;20161017;16.1;12.2;93;70;1024.9;1019.7;11.0;2.6;3.900000000000002;5.2000000000000455;23;14.15;1022.3000000000001;81.5
2016-10-18;20161018;18.8;10.6;96;61;1026.3;1023.3;16.0;3.4;8.200000000000001;3.0;35;14.7;1024.8;78.5
2016-10-19;20161019;17.7;12.5;96;73;1023.8;1017.2;13.0;8.4;5.199999999999999;6.599999999999909;23;15.1;1020.5;84.5
2016-10-20;20161020;17.3;11.2;95;61;1017.7;1012.7;15.0;0.0;6.100000000000001;5.0;34;14.25;1015.2;78.0
2016-10-21;20161021;17.9;7.8;96;66;1013.9;1010.9;15.0;0.0;10.099999999999998;3.0;30;12.85;1012.4;81.0
2016-10-22;20161022;13.9;10.9;96;88;1011.4;1006.4;26.0;9.8;3.0;5.0;8;12.4;1008.9;92.0
2016-10-23;20161023;13.4;9.7;97;82;1009.3;1002.5;48.0;12.0;3.700000000000001;6.7999999999999545;15;11.55;1005.9;89.5
2016-10-24;20161024;12.8;9.1;97;86;1015.9;1008.1;23.0;6.0;3.700000000000001;7.7999999999999545;11;10.95;1012.0;91.5
2016-10-25;20161025;20.4;9.8;94;53;1021.7;1015.7;40.0;0.8;10.599999999999998;6.0;41;15.1;1018.7;73.5
2016-10-26;20161026;25.0;11.4;94;41;1025.6;1021.5;18.0;0.0;13.6;4.099999999999909;53;18.2;1023.55;67.5
2016-10-27;20161027;24.2;12.8;86;41;1026.8;1024.3;16.0;0.0;11.399999999999999;2.5;45;18.5;1025.55;63.5
2016-10-28;20161028;22.6;11.4;87;58;1029.8;1026.4;15.0;0.0;11.200000000000001;3.3999999999998636;29;17.0;1028.1;72.5
2016-10-29;20161029;24.3;10.2;93;21;1029.0;1024.4;13.0;0.0;14.100000000000001;4.599999999999909;72;17.25;1026.7;57.0
2016-10-30;20161030;25.1;9.2;52;13;1025.3;1019.9;16.0;0.0;15.900000000000002;5.399999999999977;39;17.15;1022.5999999999999;32.5
2016-10-31;20161031;23.2;9.5;59;22;1022.3;1019.1;18.0;0.0;13.7;3.199999999999932;37;16.35;1020.7;40.5
2016-11-01;20161101;17.6;7.3;81;44;1023.7;1021.5;13.0;0.0;10.3;2.2000000000000455;37;12.450000000000001;1022.6;62.5
2016-11-02;20161102;20.4;8.4;85;46;1023.1;1018.8;16.0;0.0;11.999999999999998;4.300000000000068;39;14.399999999999999;1020.95;65.5
2016-11-03;20161103;18.9;7.8;91;50;1019.8;1016.7;24.0;0.0;11.099999999999998;3.099999999999909;41;13.35;1018.25;70.5
2016-11-04;20161104;12.4;9.3;97;74;1019.0;1013.8;35.0;9.0;3.0999999999999996;5.2000000000000455;23;10.850000000000001;1016.4;85.5
2016-11-05;20161105;12.4;5.6;97;84;1013.8;1005.1;45.0;13.2;6.800000000000001;8.699999999999932;13;9.0;1009.45;90.5
2016-11-06;20161106;9.9;4.2;93;51;1012.7;1006.9;34.0;0.8;5.7;5.800000000000068;42;7.050000000000001;1009.8;72.0
2016-11-07;20161107;6.9;1.7;91;55;1017.1;1011.6;39.0;0.4;5.2;5.5;36;4.3;1014.35;73.0
2016-11-08;20161108;9.1;2.4;77;52;1023.4;1017.1;40.0;0.0;6.699999999999999;6.2999999999999545;25;5.75;1020.25;64.5
2016-11-09;20161109;13.4;4.0;94;50;1023.5;1019.4;45.0;1.4;9.4;4.100000000000023;44;8.7;1021.45;72.0
2016-11-10;20161110;13.9;4.0;80;39;1026.5;1023.4;24.0;0.0;9.9;3.1000000000000227;41;8.95;1024.95;59.5
2016-11-11;20161111;14.1;2.4;87;53;1026.7;1024.3;15.0;0.0;11.7;2.400000000000091;34;8.25;1025.5;70.0
2016-11-12;20161112;11.9;2.9;86;63;1025.6;1022.4;11.0;0.0;9.0;3.199999999999932;23;7.4;1024.0;74.5
2016-11-13;20161113;18.0;6.6;93;46;1025.8;1022.8;13.0;0.0;11.4;3.0;47;12.3;1024.3;69.5
2016-11-14;20161114;14.3;3.4;89;41;1028.6;1024.2;29.0;0.0;10.9;4.399999999999864;48;8.85;1026.4;65.0
2016-11-15;20161115;16.4;1.3;79;28;1030.6;1027.8;16.0;0.0;15.099999999999998;2.7999999999999545;51;8.85;1029.1999999999998;53.5
2016-11-16;20161116;17.1;3.2;71;32;1028.9;1023.6;13.0;0.0;13.900000000000002;5.300000000000068;39;10.15;1026.25;51.5
2016-11-17;20161117;17.2;6.8;87;50;1024.0;1017.8;16.0;0.0;10.399999999999999;6.2000000000000455;37;12.0;1020.9;68.5
2016-11-18;20161118;11.6;5.4;92;70;1018.0;1014.5;21.0;0.0;6.199999999999999;3.5;22;8.5;1016.25;81.0
2016-11-19;20161119;10.9;2.4;92;63;1018.0;1014.0;23.0;0.0;8.5;4.0;29;6.65;1016.0;77.5
2016-11-20;20161120;8.1;5.2;97;86;1014.6;1004.2;23.0;18.0;2.8999999999999995;10.399999999999977;11;6.65;1009.4000000000001;91.5
2016-11-21;20161121;11.2;5.7;97;78;1006.4;1000.4;39.0;10.0;5.499999999999999;6.0;19;8.45;1003.4;87.5
2016-11-22;20161122;7.1;5.0;97;87;1006.8;1003.6;10.0;1.4;2.0999999999999996;3.199999999999932;10;6.05;1005.2;92.0
2016-11-23;20161123;6.0;3.4;95;72;1007.0;1002.4;35.0;6.4;2.6;4.600000000000023;23;4.7;1004.7;83.5
2016-11-24;20161124;5.9;1.4;95;77;1013.1;1006.8;27.0;0.6;4.5;6.300000000000068;18;3.6500000000000004;1009.95;86.0
2016-11-25;20161125;4.1;1.4;96;87;1014.2;1012.0;11.0;5.0;2.6999999999999997;2.2000000000000455;9;2.75;1013.1;91.5
2016-11-26;20161126;7.7;3.8;96;92;1012.3;1007.5;24.0;14.2;3.9000000000000004;4.7999999999999545;4;5.75;1009.9;94.0
2016-11-27;20161127;9.7;6.9;93;78;1010.8;1007.8;26.0;1.0;2.799999999999999;3.0;15;8.3;1009.3;85.5
2016-11-28;20161128;12.3;3.9;89;58;1016.6;1010.3;24.0;0.0;8.4;6.300000000000068;31;8.1;1013.45;73.5
2016-11-29;20161129;11.3;3.1;92;59;1026.3;1016.7;15.0;0.0;8.200000000000001;9.599999999999909;33;7.2;1021.5;75.5
2016-11-30;20161130;11.5;7.6;93;72;1029.8;1026.3;15.0;1.2;3.9000000000000004;3.5;21;9.55;1028.05;82.5
2016-12-01;20161201;8.6;7.2;92;82;1029.1;1024.2;8.0;0.0;1.3999999999999995;4.899999999999864;10;7.9;1026.65;87.0
2016-12-02;20161202;12.4;5.1;97;68;1024.3;1016.2;15.0;0.0;7.300000000000001;8.099999999999909;29;8.75;1020.25;82.5
2016-12-03;20161203;12.0;2.4;97;67;1016.4;1011.8;15.0;0.2;9.6;4.600000000000023;30;7.2;1014.0999999999999;82.0
2016-12-04;20161204;9.1;7.5;96;84;1016.1;1011.5;23.0;17.6;1.5999999999999996;4.600000000000023;12;8.3;1013.8;90.0
2016-12-05;20161205;12.7;8.6;92;76;1024.0;1016.0;23.0;0.0;4.1;8.0;16;10.649999999999999;1020.0;84.0
2016-12-06;20161206;14.8;4.4;94;61;1029.6;1023.9;21.0;0.0;10.4;5.699999999999932;33;9.600000000000001;1026.75;77.5
2016-12-07;20161207;13.8;4.2;96;72;1032.7;1028.8;16.0;0.0;9.600000000000001;3.900000000000091;24;9.0;1030.75;84.0
2016-12-08;20161208;11.9;4.4;96;62;1035.8;1032.7;15.0;0.2;7.5;3.099999999999909;34;8.15;1034.25;79.0
2016-12-09;20161209;11.9;3.8;90;68;1035.7;1031.9;13.0;0.0;8.100000000000001;3.7999999999999545;22;7.85;1033.8000000000002;79.0
2016-12-10;20161210;13.5;5.9;94;71;1032.0;1027.6;15.0;0.0;7.6;4.400000000000091;23;9.7;1029.8;82.5
2016-12-11;20161211;13.8;3.3;95;54;1028.4;1025.2;16.0;0.2;10.5;3.2000000000000455;41;8.55;1026.8000000000002;74.5
2016-12-12;20161212;14.2;4.6;92;60;1025.7;1022.2;16.0;0.0;9.6;3.5;32;9.399999999999999;1023.95;76.0
2016-12-13;20161213;9.8;2.7;96;77;1025.9;1023.5;11.0;0.0;7.1000000000000005;2.400000000000091;19;6.25;1024.7;86.5
2016-12-14;20161214;7.3;5.1;97;86;1024.8;1020.4;8.0;0.2;2.2;4.399999999999977;11;6.199999999999999;1022.5999999999999;91.5
2016-12-15;20161215;8.8;5.7;96;70;1023.9;1019.4;15.0;0.4;3.1000000000000005;4.5;26;7.25;1021.65;83.0
2016-12-16;20161216;7.1;5.0;97;87;1025.9;1016.0;37.0;12.8;2.0999999999999996;9.900000000000091;10;6.05;1020.95;92.0
2016-12-17;20161217;10.1;6.8;86;68;1033.2;1025.9;40.0;2.0;3.3;7.2999999999999545;18;8.45;1029.5500000000002;77.0
2016-12-18;20161218;8.9;3.7;82;63;1033.1;1024.2;35.0;0.0;5.2;8.899999999999864;19;6.300000000000001;1028.65;72.5
2016-12-19;20161219;12.7;0.5;87;24;1024.0;1014.7;37.0;0.0;12.2;9.299999999999955;63;6.6;1019.35;55.5
2016-12-20;20161220;8.2;0.4;84;61;1026.1;1017.4;31.0;0.0;7.799999999999999;8.699999999999932;23;4.3;1021.75;72.5
2016-12-21;20161221;11.9;4.0;86;48;1031.9;1026.0;21.0;0.0;7.9;5.900000000000091;38;7.95;1028.95;67.0
2016-12-22;20161222;12.2;3.6;89;63;1037.0;1031.7;15.0;0.0;8.6;5.2999999999999545;26;7.8999999999999995;1034.35;76.0
2016-12-23;20161223;13.1;2.2;96;66;1038.4;1036.0;15.0;0.0;10.899999999999999;2.400000000000091;30;7.65;1037.2;81.0
2016-12-24;20161224;13.8;2.6;93;57;1039.9;1037.0;15.0;0.0;11.200000000000001;2.900000000000091;36;8.200000000000001;1038.45;75.0
2016-12-25;20161225;15.2;0.7;96;47;1038.5;1033.0;13.0;0.2;14.5;5.5;49;7.949999999999999;1035.75;71.5
2016-12-26;20161226;19.1;4.7;57;19;1033.8;1029.7;16.0;0.0;14.400000000000002;4.099999999999909;38;11.9;1031.75;38.0
2016-12-27;20161227;17.8;5.7;54;26;1033.7;1030.4;15.0;0.0;12.100000000000001;3.2999999999999545;28;11.75;1032.0500000000002;40.0
2016-12-28;20161228;16.7;4.6;70;29;1035.8;1033.0;15.0;0.0;12.1;2.7999999999999545;41;10.649999999999999;1034.4;49.5
2016-12-29;20161229;16.8;0.7;72;24;1035.7;1032.8;10.0;0.0;16.1;2.900000000000091;48;8.75;1034.25;48.0
2016-12-30;20161230;14.1;2.3;50;22;1035.8;1032.3;16.0;0.0;11.8;3.5;28;8.2;1034.05;36.0
2016-12-31;20161231;7.7;-0.6;84;36;1033.3;1030.9;11.0;0.0;8.3;2.3999999999998636;48;3.5500000000000003;1032.1;60.0
2017-01-01;20170101;3.5;-2.4;91;75;1032.0;1024.9;15.0;0.0;5.9;7.099999999999909;16;0.55;1028.45;83.0
2017-01-02;20170102;6.3;-0.3;90;70;1026.3;1023.6;11.0;0.0;6.6;2.699999999999932;20;3.0;1024.95;80.0
2017-01-03;20170103;10.4;0.8;89;56;1028.9;1025.3;18.0;0.0;9.6;3.6000000000001364;33;5.6000000000000005;1027.1;72.5
2017-01-04;20170104;13.1;3.2;91;60;1028.7;1025.5;35.0;0.0;9.899999999999999;3.2000000000000455;31;8.15;1027.1;75.5
2017-01-05;20170105;14.0;2.9;88;46;1026.5;1024.1;13.0;0.0;11.1;2.400000000000091;42;8.45;1025.3;67.0
2017-01-06;20170106;12.3;1.1;63;19;1030.4;1026.2;18.0;0.0;11.200000000000001;4.2000000000000455;44;6.7;1028.3000000000002;41.0
2017-01-07;20170107;11.8;-0.2;66;32;1031.8;1029.3;16.0;0.0;12.0;2.5;34;5.800000000000001;1030.55;49.0
2017-01-08;20170108;16.0;0.6;66;28;1031.4;1027.5;16.0;0.0;15.4;3.900000000000091;38;8.3;1029.45;47.0
2017-01-09;20170109;11.8;0.2;76;39;1028.2;1024.4;16.0;0.0;11.600000000000001;3.7999999999999545;37;6.0;1026.3000000000002;57.5
2017-01-10;20170110;9.1;4.4;74;52;1024.8;1017.2;39.0;0.0;4.699999999999999;7.599999999999909;22;6.75;1021.0;63.0
2017-01-11;20170111;15.1;6.9;81;49;1026.4;1017.8;37.0;0.0;8.2;8.600000000000136;32;11.0;1022.1;65.0
2017-01-12;20170112;11.5;3.6;93;69;1026.8;1021.0;60.0;0.0;7.9;5.7999999999999545;24;7.55;1023.9;81.0
2017-01-13;20170113;8.6;1.6;78;50;1025.7;1019.6;52.0;0.0;7.0;6.100000000000023;28;5.1;1022.6500000000001;64.0
2017-01-14;20170114;5.9;-0.9;76;47;1030.1;1025.7;34.0;0.0;6.800000000000001;4.399999999999864;29;2.5;1027.9;61.5
2017-01-15;20170115;7.7;1.8;78;56;1030.3;1028.0;47.0;0.0;5.9;2.2999999999999545;22;4.75;1029.15;67.0
2017-01-16;20170116;9.8;3.7;74;55;1028.2;1021.2;52.0;0.0;6.1000000000000005;7.0;19;6.75;1024.7;64.5
2017-01-17;20170117;7.8;-3.9;78;26;1021.6;1018.2;63.0;0.0;11.7;3.3999999999999773;52;1.95;1019.9000000000001;52.0
2017-01-18;20170118;4.8;-6.8;61;24;1023.8;1020.0;32.0;0.0;11.6;3.7999999999999545;37;1.0;1021.9;42.5
2017-01-19;20170119;6.2;-5.3;65;32;1024.3;1020.4;47.0;0.0;11.5;3.8999999999999773;33;0.4500000000000002;1022.3499999999999;48.5
2017-01-20;20170120;4.9;1.7;83;65;1021.9;1019.0;50.0;0.0;3.2;2.8999999999999773;18;3.3000000000000003;1020.45;74.0
2017-01-21;20170121;8.9;2.4;82;50;1021.7;1018.9;37.0;0.0;6.5;2.800000000000068;32;5.65;1020.3;66.0
2017-01-22;20170122;9.7;0.1;78;41;1020.2;1016.7;23.0;0.0;9.6;3.5;37;4.8999999999999995;1018.45;59.5
2017-01-23;20170123;10.7;-0.6;81;32;1022.6;1019.5;24.0;0.0;11.299999999999999;3.1000000000000227;49;5.05;1021.05;56.5
2017-01-24;20170124;13.4;-0.1;73;28;1025.4;1022.2;16.0;0.0;13.5;3.2000000000000455;45;6.65;1023.8000000000001;50.5
2017-01-25;20170125;10.3;-0.8;60;35;1024.7;1017.8;26.0;0.0;11.100000000000001;6.900000000000091;25;4.75;1021.25;47.5
2017-01-26;20170126;4.1;-3.2;82;59;1018.7;1013.7;15.0;0.0;7.3;5.0;23;0.44999999999999973;1016.2;70.5
2017-01-27;20170127;3.7;0.1;96;77;1016.0;1009.4;13.0;23.4;3.6;6.600000000000023;19;1.9000000000000001;1012.7;86.5
2017-01-28;20170128;6.4;2.1;93;66;1026.4;1016.3;40.0;1.5;4.300000000000001;10.100000000000136;27;4.25;1021.35;79.5
2017-01-29;20170129;5.9;0.7;96;77;1027.9;1025.4;8.0;1.5;5.2;2.5;19;3.3000000000000003;1026.65;86.5
2017-01-30;20170130;8.1;5.1;97;96;1026.7;1020.4;11.0;0.8;3.0;6.300000000000068;1;6.6;1023.55;96.5
2017-01-31;20170131;12.3;5.4;97;67;1020.4;1016.1;18.0;0.0;6.9;4.2999999999999545;30;8.850000000000001;1018.25;82.0
2017-02-01;20170201;7.7;3.4;97;88;1020.0;1017.2;24.0;0.4;4.300000000000001;2.7999999999999545;9;5.55;1018.6;92.5
2017-02-02;20170202;8.3;4.4;97;67;1018.4;1010.5;48.0;10.8;3.9000000000000004;7.899999999999977;30;6.3500000000000005;1014.45;82.0
2017-02-03;20170203;11.8;3.2;96;76;1018.3;1014.1;47.0;6.4;8.600000000000001;4.199999999999932;20;7.5;1016.2;86.0
2017-02-04;20170204;10.9;7.8;97;84;1015.9;1012.1;48.0;4.2;3.1000000000000005;3.7999999999999545;13;9.35;1014.0;90.5
2017-02-05;20170205;8.2;2.2;96;52;1024.5;1009.4;72.0;2.4;5.999999999999999;15.100000000000023;44;5.199999999999999;1016.95;74.0
2017-02-06;20170206;11.2;4.0;83;58;1027.9;1024.4;68.0;0.0;7.199999999999999;3.5;25;7.6;1026.15;70.5
2017-02-07;20170207;10.1;5.1;94;62;1026.9;1020.6;55.0;2.0;5.0;6.300000000000068;32;7.6;1023.75;78.0
2017-02-08;20170208;6.8;0.4;74;46;1028.7;1023.5;50.0;0.0;6.3999999999999995;5.2000000000000455;28;3.6;1026.1;60.0
2017-02-09;20170209;7.5;-1.7;85;54;1027.6;1015.8;19.0;0.0;9.2;11.799999999999955;31;2.9;1021.6999999999999;69.5
2017-02-10;20170210;4.0;0.3;93;66;1015.8;1012.2;13.0;3.4;3.7;3.599999999999909;27;2.15;1014.0;79.5
2017-02-11;20170211;7.2;2.4;94;78;1015.7;1007.4;26.0;5.4;4.800000000000001;8.300000000000068;16;4.8;1011.55;86.0
2017-02-12;20170212;8.8;4.4;92;80;1007.6;1001.6;35.0;15.0;4.4;6.0;12;6.6000000000000005;1004.6;86.0
2017-02-13;20170213;9.5;4.2;95;79;1016.8;1001.3;34.0;16.4;5.3;15.5;16;6.85;1009.05;87.0
2017-02-14;20170214;9.4;2.6;96;72;1029.0;1016.8;15.0;0.0;6.800000000000001;12.200000000000045;24;6.0;1022.9;84.0
2017-02-15;20170215;13.5;2.6;94;46;1033.2;1028.9;13.0;0.0;10.9;4.2999999999999545;48;8.05;1031.0500000000002;70.0
2017-02-16;20170216;10.8;3.0;91;58;1032.8;1029.8;13.0;0.0;7.800000000000001;3.0;33;6.9;1031.3;74.5
2017-02-17;20170217;14.2;1.4;88;43;1031.6;1025.6;19.0;0.0;12.799999999999999;6.0;45;7.8;1028.6;65.5
2017-02-18;20170218;13.2;2.4;85;46;1026.2;1018.2;18.0;0.0;10.799999999999999;8.0;39;7.8;1022.2;65.5
2017-02-19;20170219;13.7;4.3;82;29;1026.6;1019.3;35.0;0.0;9.399999999999999;7.2999999999999545;53;9.0;1022.9499999999999;55.5
2017-02-20;20170220;14.7;0.7;88;36;1027.4;1023.7;23.0;0.0;14.0;3.7000000000000455;52;7.699999999999999;1025.5500000000002;62.0
2017-02-21;20170221;17.6;1.3;73;24;1026.2;1021.5;16.0;0.0;16.3;4.7000000000000455;49;9.450000000000001;1023.85;48.5
2017-02-22;20170222;19.8;4.1;61;17;1023.9;1017.8;15.0;0.0;15.700000000000001;6.100000000000023;44;11.95;1020.8499999999999;39.0
2017-02-23;20170223;14.7;8.2;81;50;1019.0;1012.3;13.0;0.0;6.5;6.7000000000000455;31;11.45;1015.65;65.5
2017-02-24;20170224;16.1;4.3;87;39;1019.2;1011.9;26.0;0.0;11.8;7.300000000000068;48;10.200000000000001;1015.55;63.0
2017-02-25;20170225;16.4;2.5;79;36;1020.8;1018.1;18.0;0.0;13.899999999999999;2.699999999999932;43;9.45;1019.45;57.5
2017-02-26;20170226;12.9;3.8;92;53;1021.9;1018.6;21.0;0.0;9.100000000000001;3.2999999999999545;39;8.35;1020.25;72.5
2017-02-27;20170227;13.3;5.2;97;57;1019.6;1014.2;32.0;0.0;8.100000000000001;5.399999999999977;40;9.25;1016.9000000000001;77.0
2017-02-28;20170228;11.2;5.0;88;59;1018.0;1012.9;40.0;0.0;6.199999999999999;5.100000000000023;29;8.1;1015.45;73.5
2017-03-01;20170301;14.8;4.8;83;55;1021.1;1018.1;31.0;0.0;10.0;3.0;28;9.8;1019.6;69.0
2017-03-02;20170302;14.3;3.4;92;57;1020.9;1015.4;21.0;0.0;10.9;5.5;35;8.85;1018.15;74.5
