;date;T. Max.;T. Min.;H. Max.;H. Min.;P. Max.;P. Min.;Vel.;Precipitación;T. Amp.;P. Amp.;H. Amp.;T. med1.;P. med1.;H. med1.;Prec. Acumulado;Cuenta_lluvia;Cuenta_sequía;Regresión T. med1.;Regresión T. Max.;Regresión T. Min.;Regresión T. Amp.
2015-09-22;20150922;27.4;13.9;42;9;1014.9;1009.9;40.0;0.0;13.499999999999998;5.0;33;20.65;1012.4;25.5;0.0;0;6;13.37010071341572;18.60658821313097;8.124030253122198;10.482557960008767
2015-09-23;20150923;21.4;12.2;70;37;1018.3;1012.2;29.0;0.0;9.2;6.099999999999909;33;16.799999999999997;1015.25;53.5;0.0;0;7;13.370797634253622;18.607359976454003;8.124649198158123;10.482710778295875
2015-09-24;20150924;26.9;9.0;83;15;1019.7;1017.7;32.0;0.0;17.9;2.0;68;17.95;1018.7;49.0;0.0;0;8;13.371494555091523;18.608131739777033;8.125268143194047;10.482863596582982
2015-09-25;20150925;27.9;12.7;41;15;1020.1;1015.4;29.0;0.0;15.2;4.7000000000000455;26;20.299999999999997;1017.75;28.0;0.0;0;9;13.372191475929425;18.608903503100066;8.125887088229973;10.48301641487009
2015-09-26;20150926;26.4;13.3;44;16;1017.5;1014.7;61.0;0.0;13.099999999999998;2.7999999999999545;28;19.85;1016.1;30.0;0.0;0;10;13.372888396767326;18.6096752664231;8.126506033265898;10.483169233157197
2015-09-27;20150927;26.3;12.5;60;18;1019.1;1015.2;35.0;0.0;13.8;3.8999999999999773;42;19.4;1017.1500000000001;39.0;0.0;0;11;13.373585317605228;18.61044702974613;8.127124978301824;10.483322051444304
2015-09-28;20150928;23.5;11.9;63;32;1020.8;1017.3;29.0;0.0;11.6;3.5;31;17.7;1019.05;47.5;0.0;0;12;13.37428223844313;18.611218793069163;8.127743923337748;10.483474869731412
2015-09-29;20150929;22.2;10.0;82;39;1019.8;1012.8;26.0;0.0;12.2;7.0;43;16.1;1016.3;60.5;0.0;0;13;13.374979159281029;18.611990556392197;8.128362868373674;10.483627688018519
2015-09-30;20150930;21.1;12.2;81;38;1020.2;1014.7;26.0;0.0;8.900000000000002;5.5;43;16.65;1017.45;59.5;0.0;0;14;13.37567608011893;18.612762319715227;8.128981813409599;10.483780506305624
2015-10-01;20151001;22.7;10.2;75;18;1022.5;1019.0;37.0;0.0;12.5;3.5;57;16.45;1020.75;46.5;0.0;0;15;13.376373000956832;18.61353408303826;8.129600758445523;10.483933324592732
2015-10-02;20151002;22.4;10.6;54;23;1020.3;1011.9;37.0;0.0;11.799999999999999;8.399999999999977;31;16.5;1016.0999999999999;38.5;0.0;0;16;13.377069921794734;18.614305846361294;8.13021970348145;10.484086142879839
2015-10-03;20151003;20.7;13.1;59;31;1016.3;1013.2;37.0;0.0;7.6;3.099999999999909;28;16.9;1014.75;45.0;0.0;0;17;13.377766842632635;18.615077609684324;8.130838648517374;10.484238961166946
2015-10-04;20151004;18.1;13.1;91;57;1019.3;1016.3;39.0;0.8;5.000000000000002;3.0;34;15.600000000000001;1017.8;74.0;1;1;0;13.378463763470537;18.615849373007357;8.1314575935533;10.484391779454054
2015-10-05;20151005;19.4;14.7;95;60;1019.1;1012.7;45.0;5.2;4.699999999999999;6.399999999999977;35;17.049999999999997;1015.9000000000001;77.5;1;2;0;13.379160684308436;18.61662113633039;8.132076538589224;10.484544597741161
2015-10-06;20151006;20.3;11.8;97;39;1017.0;1010.9;39.0;0.2;8.5;6.100000000000023;58;16.05;1013.95;68.0;1;3;0;13.379857605146338;18.61739289965342;8.13269548362515;10.484697416028268
2015-10-07;20151007;19.8;8.9;79;38;1019.2;1016.0;27.0;0.0;10.9;3.2000000000000455;41;14.350000000000001;1017.6;58.5;0.0;0;1;13.38055452598424;18.618164662976454;8.133314428661075;10.484850234315376
2015-10-08;20151008;21.2;8.2;78;29;1017.8;1014.7;24.0;0.0;13.0;3.099999999999909;49;14.7;1016.25;53.5;0.0;0;2;13.38125144682214;18.618936426299488;8.133933373697001;10.485003052602483
2015-10-09;20151009;21.2;7.6;85;34;1016.5;1011.9;23.0;0.0;13.6;4.600000000000023;51;14.399999999999999;1014.2;59.5;0.0;0;3;13.381948367660042;18.619708189622518;8.134552318732926;10.48515587088959
2015-10-10;20151010;20.7;8.7;77;42;1013.3;1008.3;34.0;0.0;12.0;5.0;35;14.7;1010.8;59.5;0.0;0;4;13.382645288497944;18.62047995294555;8.13517126376885;10.485308689176698
2015-10-11;20151011;16.5;11.7;96;63;1009.0;1006.8;15.0;1.2;4.800000000000001;2.2000000000000455;33;14.1;1007.9;79.5;1;1;0;13.383342209335844;18.621251716268585;8.135790208804776;10.485461507463805
2015-10-12;20151012;20.9;13.1;94;49;1012.3;1008.5;23.0;0.2;7.799999999999999;3.7999999999999545;45;17.0;1010.4;71.5;1;2;0;13.384039130173745;18.622023479591615;8.1364091538407;10.48561432575091
2015-10-13;20151013;15.3;9.2;95;60;1016.2;1011.7;27.0;9.6;6.100000000000001;4.5;35;12.25;1013.95;77.5;1;3;0;13.384736051011647;18.62279524291465;8.137028098876627;10.485767144038018
2015-10-14;20151014;17.7;4.2;93;36;1016.4;1014.1;15.0;0.0;13.5;2.2999999999999545;57;10.95;1015.25;64.5;0.0;0;1;13.385432971849548;18.623567006237682;8.137647043912551;10.485919962325125
2015-10-15;20151015;19.1;3.6;84;24;1017.0;1014.4;19.0;0.0;15.500000000000002;2.6000000000000227;60;11.350000000000001;1015.7;54.0;0.0;0;2;13.38612989268745;18.624338769560712;8.138265988948477;10.486072780612233
2015-10-16;20151016;19.9;6.3;66;33;1017.7;1014.6;19.0;0.0;13.599999999999998;3.1000000000000227;33;13.1;1016.1500000000001;49.5;0.0;0;3;13.386826813525351;18.625110532883745;8.138884933984402;10.48622559889934
2015-10-17;20151017;20.4;10.4;92;54;1015.2;1010.7;15.0;0.6;9.999999999999998;4.5;38;15.399999999999999;1012.95;73.0;1;1;0;13.387523734363253;18.62588229620678;8.139503879020326;10.486378417186447
2015-10-18;20151018;17.2;13.0;96;68;1013.7;1009.9;21.0;7.4;4.199999999999999;3.800000000000068;28;15.1;1011.8;82.0;1;2;0;13.388220655201152;18.62665405952981;8.140122824056252;10.486531235473555
2015-10-19;20151019;17.4;12.9;97;76;1012.9;1008.9;18.0;7.8;4.499999999999998;4.0;21;15.149999999999999;1010.9;86.5;1;3;0;13.388917576039054;18.627425822852842;8.140741769092177;10.486684053760662
2015-10-20;20151020;19.6;8.5;94;38;1019.0;1013.0;26.0;0.0;11.100000000000001;6.0;56;14.05;1016.0;66.0;0.0;0;1;13.389614496876955;18.628197586175876;8.141360714128103;10.48683687204777
2015-10-21;20151021;17.6;5.7;81;39;1021.3;1018.1;19.0;0.0;11.900000000000002;3.199999999999932;42;11.65;1019.7;60.0;0.0;0;2;13.390311417714857;18.628969349498906;8.141979659164027;10.486989690334877
2015-10-22;20151022;19.9;4.9;79;39;1023.6;1020.7;18.0;0.0;14.999999999999998;2.8999999999999773;40;12.399999999999999;1022.1500000000001;59.0;0.0;0;3;13.391008338552759;18.62974111282194;8.142598604199954;10.487142508621984
2015-10-23;20151023;20.4;8.7;86;43;1023.5;1018.6;18.0;0.0;11.7;4.899999999999977;43;14.549999999999999;1021.05;64.5;0.0;0;4;13.39170525939066;18.630512876144973;8.143217549235878;10.487295326909091
2015-10-24;20151024;20.2;9.8;86;42;1020.6;1017.5;13.0;0.0;10.399999999999999;3.1000000000000227;44;15.0;1019.05;64.0;0.0;0;5;13.39240218022856;18.631284639468003;8.143836494271802;10.487448145196197
2015-10-25;20151025;19.0;12.3;78;47;1021.2;1017.5;21.0;0.0;6.699999999999999;3.7000000000000455;31;15.65;1019.35;62.5;0.0;0;6;13.393099101066461;18.632056402791036;8.144455439307729;10.487600963483304
2015-10-26;20151026;14.9;11.7;97;74;1017.3;1011.6;18.0;3.6;3.200000000000001;5.699999999999932;23;13.3;1014.45;85.5;1;1;0;13.393796021904363;18.63282816611407;8.145074384343653;10.487753781770412
2015-10-27;20151027;14.1;8.4;97;56;1014.0;1010.3;39.0;9.0;5.699999999999999;3.7000000000000455;41;11.25;1012.15;76.5;1;2;0;13.394492942742264;18.6335999294371;8.14569332937958;10.487906600057519
2015-10-28;20151028;12.8;6.8;98;60;1021.0;1013.9;27.0;1.0;6.000000000000001;7.100000000000023;38;9.8;1017.45;79.0;1;3;0;13.395189863580166;18.634371692760133;8.146312274415504;10.488059418344626
2015-10-29;20151029;13.2;8.8;95;83;1022.7;1020.8;13.0;0.0;4.399999999999999;1.900000000000091;12;11.0;1021.75;89.0;0.0;0;1;13.395886784418067;18.635143456083167;8.14693121945143;10.488212236631734
2015-10-30;20151030;20.5;9.4;96;55;1021.5;1017.4;16.0;0.0;11.1;4.100000000000023;41;14.95;1019.45;75.5;0.0;0;2;13.396583705255967;18.6359152194062;8.147550164487354;10.488365054918841
2015-10-31;20151031;16.1;12.0;89;71;1023.2;1017.2;11.0;0.0;4.100000000000001;6.0;18;14.05;1020.2;80.0;0.0;0;3;13.397280626093869;18.63668698272923;8.14816910952328;10.488517873205948
2015-11-01;20151101;18.2;12.3;85;46;1023.4;1017.7;29.0;0.0;5.899999999999999;5.699999999999932;39;15.25;1020.55;65.5;0.0;0;4;13.39797754693177;18.637458746052264;8.148788054559205;10.488670691493056
2015-11-02;20151102;13.0;7.9;96;76;1017.2;1010.6;52.0;21.0;5.1;6.600000000000023;20;10.45;1013.9000000000001;86.0;1;1;0;13.398674467769672;18.638230509375298;8.14940699959513;10.488823509780163
2015-11-03;20151103;10.9;7.6;97;91;1023.9;1015.3;21.0;5.2;3.3000000000000007;8.600000000000023;6;9.25;1019.5999999999999;94.0;1;2;0;13.399371388607573;18.639002272698328;8.150025944631055;10.48897632806727
2015-11-04;20151104;11.7;8.9;98;94;1024.4;1022.0;6.0;2.4;2.799999999999999;2.400000000000091;4;10.3;1023.2;96.0;1;3;0;13.400068309445475;18.63977403602136;8.15064488966698;10.489129146354378
2015-11-05;20151105;14.1;10.1;98;84;1027.2;1023.4;11.0;0.0;4.0;3.800000000000068;14;12.1;1025.3;91.0;0.0;0;1;13.400765230283374;18.640545799344395;8.151263834702906;10.489281964641483
2015-11-06;20151106;19.8;9.4;98;68;1028.9;1026.3;15.0;0.0;10.4;2.6000000000001364;30;14.600000000000001;1027.6;83.0;0.0;0;2;13.401462151121276;18.641317562667425;8.15188277973883;10.48943478292859
2015-11-07;20151107;22.6;10.0;97;53;1028.7;1026.4;11.0;0.2;12.600000000000001;2.2999999999999545;44;16.3;1027.5500000000002;75.0;1;1;0;13.402159071959177;18.642089325990458;8.152501724774757;10.489587601215698
2015-11-08;20151108;20.6;10.3;93;43;1031.1;1027.8;19.0;0.0;10.3;3.2999999999999545;50;15.450000000000001;1029.4499999999998;68.0;0.0;0;1;13.402855992797079;18.64286108931349;8.153120669810681;10.489740419502805
2015-11-09;20151109;22.5;7.9;89;45;1033.4;1030.8;16.0;0.0;14.6;2.6000000000001364;44;15.2;1032.1;67.0;0.0;0;2;13.40355291363498;18.64363285263652;8.153739614846605;10.489893237789913
2015-11-10;20151110;21.2;8.2;87;40;1032.2;1027.1;13.0;0.0;13.0;5.100000000000136;47;14.7;1029.65;63.5;0.0;0;3;13.404249834472882;18.644404615959555;8.154358559882532;10.49004605607702
2015-11-11;20151111;22.7;8.6;77;22;1027.9;1024.4;13.0;0.0;14.1;3.5;55;15.649999999999999;1026.15;49.5;0.0;0;4;13.404946755310784;18.64517637928259;8.154977504918456;10.490198874364127
2015-11-12;20151112;20.6;8.3;65;33;1026.7;1023.9;18.0;0.0;12.3;2.800000000000068;32;14.450000000000001;1025.3;49.0;0.0;0;5;13.405643676148683;18.64594814260562;8.155596449954382;10.490351692651235
2015-11-13;20151113;21.3;7.2;74;36;1032.6;1026.8;26.0;0.0;14.100000000000001;5.7999999999999545;38;14.25;1029.6999999999998;55.0;0.0;0;6;13.406340596986585;18.646719905928652;8.156215394990307;10.490504510938342
2015-11-14;20151114;17.9;6.1;86;54;1033.3;1029.8;19.0;0.0;11.799999999999999;3.5;32;12.0;1031.55;70.0;0.0;0;7;13.407037517824486;18.647491669251686;8.156834340026233;10.49065732922545
2015-11-15;20151115;18.6;6.9;90;48;1030.2;1024.2;15.0;0.0;11.700000000000001;6.0;42;12.75;1027.2;69.0;0.0;0;8;13.407734438662388;18.648263432574716;8.157453285062157;10.490810147512557
2015-11-16;20151116;17.1;5.8;95;56;1025.6;1022.9;15.0;0.0;11.3;2.699999999999932;39;11.450000000000001;1024.25;75.5;0.0;0;9;13.40843135950029;18.64903519589775;8.158072230098082;10.490962965799664
2015-11-17;20151117;17.6;4.8;92;45;1029.0;1025.4;13.0;0.0;12.8;3.599999999999909;47;11.200000000000001;1027.2;68.5;0.0;0;10;13.40912828033819;18.649806959220783;8.158691175134008;10.49111578408677
2015-11-18;20151118;20.7;7.6;82;45;1029.8;1027.2;13.0;0.0;13.1;2.599999999999909;37;14.149999999999999;1028.5;63.5;0.0;0;11;13.40982520117609;18.650578722543813;8.159310120169932;10.491268602373877
2015-11-19;20151119;20.0;8.4;84;48;1031.8;1028.6;13.0;0.0;11.6;3.2000000000000455;36;14.2;1030.1999999999998;66.0;0.0;0;12;13.410522122013992;18.651350485866846;8.159929065205858;10.491421420660984
2015-11-20;20151120;18.2;8.0;87;42;1031.7;1023.5;26.0;0.0;10.2;8.200000000000045;45;13.1;1027.6;64.5;0.0;0;13;13.411219042851894;18.65212224918988;8.160548010241783;10.491574238948091
2015-11-21;20151121;15.2;3.3;82;42;1023.2;1009.7;58.0;0.0;11.899999999999999;13.5;40;9.25;1016.45;62.0;0.0;0;14;13.411915963689795;18.65289401251291;8.161166955277709;10.491727057235199
2015-11-22;20151122;6.0;2.1;90;61;1018.5;1014.6;45.0;0.0;3.9;3.8999999999999773;29;4.05;1016.55;75.5;0.0;0;15;13.412612884527697;18.653665775835943;8.161785900313633;10.491879875522306
2015-11-23;20151123;8.2;1.3;87;35;1026.7;1017.3;37.0;0.0;6.8999999999999995;9.400000000000091;52;4.75;1022.0;61.0;0.0;0;16;13.413309805365598;18.654437539158977;8.16240484534956;10.492032693809414
2015-11-24;20151124;8.7;2.9;81;58;1029.5;1026.4;32.0;0.0;5.799999999999999;3.099999999999909;23;5.8;1027.95;69.5;0.0;0;17;13.414006726203498;18.655209302482007;8.163023790385484;10.49218551209652
2015-11-25;20151125;12.3;7.2;80;35;1028.6;1021.0;53.0;0.0;5.1000000000000005;7.599999999999909;45;9.75;1024.8;57.5;0.0;0;18;13.4147036470414;18.65598106580504;8.163642735421409;10.492338330383628
2015-11-26;20151126;15.1;7.8;69;29;1022.6;1018.0;48.0;0.0;7.3;4.600000000000023;40;11.45;1020.3;49.0;0.0;0;19;13.415400567879301;18.656752829128074;8.164261680457335;10.492491148670736
2015-11-27;20151127;14.1;7.7;79;50;1019.5;1016.3;42.0;0.0;6.3999999999999995;3.2000000000000455;29;10.9;1017.9;64.5;0.0;0;20;13.416097488717202;18.657524592451104;8.164880625493259;10.492643966957843
2015-11-28;20151128;14.7;3.3;86;43;1029.7;1019.6;19.0;0.0;11.399999999999999;10.100000000000023;43;9.0;1024.65;64.5;0.0;0;21;13.416794409555104;18.658296355774137;8.165499570529185;10.49279678524495
2015-11-29;20151129;13.9;0.1;80;26;1037.3;1029.8;11.0;0.0;13.8;7.5;54;7.0;1033.55;53.0;0.0;0;22;13.417491330393005;18.65906811909717;8.16611851556511;10.492949603532056
2015-11-30;20151130;17.3;3.5;58;20;1038.2;1034.6;15.0;0.0;13.8;3.6000000000001364;38;10.4;1036.4;39.0;0.0;0;23;13.418188251230907;18.6598398824202;8.166737460601036;10.493102421819163
2015-12-01;20151201;17.9;3.8;47;11;1035.2;1030.4;15.0;0.0;14.099999999999998;4.7999999999999545;36;10.85;1032.8000000000002;29.0;0.0;0;24;13.418885172068807;18.660611645743234;8.16735640563696;10.49325524010627
2015-12-02;20151202;14.8;3.7;69;34;1032.3;1029.8;16.0;0.0;11.100000000000001;2.5;35;9.25;1031.05;51.5;0.0;0;25;13.419582092906708;18.661383409066268;8.167975350672885;10.493408058393378
2015-12-03;20151203;15.9;3.3;83;46;1033.9;1030.7;19.0;0.0;12.600000000000001;3.2000000000000455;37;9.6;1032.3000000000002;64.5;0.0;0;26;13.42027901374461;18.662155172389298;8.168594295708811;10.493560876680485
2015-12-04;20151204;16.9;5.9;76;38;1037.0;1033.8;13.0;0.0;10.999999999999998;3.2000000000000455;38;11.399999999999999;1035.4;57.0;0.0;0;27;13.420975934582511;18.66292693571233;8.169213240744735;10.493713694967592
2015-12-05;20151205;16.8;6.3;76;43;1035.0;1029.4;16.0;0.0;10.5;5.599999999999909;33;11.55;1032.2;59.5;0.0;0;28;13.421672855420413;18.663698699035365;8.169832185780662;10.4938665132547
2015-12-06;20151206;16.9;5.6;82;36;1031.1;1028.1;16.0;0.0;11.299999999999999;3.0;46;11.25;1029.6;59.0;0.0;0;29;13.422369776258314;18.6644704623584;8.170451130816586;10.494019331541807
2015-12-07;20151207;9.7;4.6;91;71;1032.8;1029.6;11.0;0.0;5.1;3.2000000000000455;20;7.1499999999999995;1031.1999999999998;81.0;0.0;0;30;13.423066697096214;18.66524222568143;8.171070075852512;10.494172149828914
2015-12-08;20151208;13.6;4.8;93;65;1036.4;1032.2;11.0;0.0;8.8;4.2000000000000455;28;9.2;1034.3000000000002;79.0;0.0;0;31;13.423763617934116;18.666013989004462;8.171689020888437;10.494324968116022
2015-12-09;20151209;15.1;4.3;91;55;1038.9;1035.5;23.0;0.0;10.8;3.400000000000091;36;9.7;1037.2;73.0;0.0;0;32;13.424460538772017;18.666785752327495;8.172307965924363;10.49447778640313
2015-12-10;20151210;12.0;4.6;92;64;1036.5;1033.2;16.0;0.0;7.4;3.2999999999999545;28;8.3;1034.85;78.0;0.0;0;33;13.425157459609919;18.667557515650525;8.172926910960287;10.494630604690236
2015-12-11;20151211;11.5;5.0;88;73;1035.1;1033.8;10.0;0.0;6.5;1.2999999999999545;15;8.25;1034.4499999999998;80.5;0.0;0;34;13.42585438044782;18.66832927897356;8.173545855996212;10.494783422977342
2015-12-13;20151213;10.9;1.9;93;66;1025.2;1021.8;19.0;0.0;9.0;3.400000000000091;27;6.4;1023.5;79.5;0.0;0;35;13.427248222123621;18.669872805619622;8.174783746068062;10.495089059551557
2015-12-14;20151214;9.9;6.2;96;81;1026.8;1022.0;13.0;1.8;3.7;4.7999999999999545;15;8.05;1024.4;88.5;1;1;0;13.427945142961523;18.670644568942656;8.175402691103988;10.495241877838664
2015-12-15;20151215;11.9;6.6;94;75;1033.6;1026.6;13.0;0.0;5.300000000000001;7.0;19;9.25;1030.1;84.5;0.0;0;1;13.428642063799424;18.67141633226569;8.176021636139913;10.495394696125771
2015-12-16;20151216;15.1;5.1;94;55;1036.0;1032.3;13.0;0.0;10.0;3.7000000000000455;39;10.1;1034.15;74.5;0.0;0;2;13.429338984637326;18.67218809558872;8.176640581175839;10.495547514412879
2015-12-17;20151217;14.8;6.0;81;53;1032.6;1029.3;16.0;0.0;8.8;3.2999999999999545;28;10.4;1030.9499999999998;67.0;0.0;0;3;13.430035905475227;18.672959858911753;8.177259526211763;10.495700332699986
2015-12-18;20151218;14.3;5.8;83;52;1032.3;1029.4;11.0;0.0;8.5;2.8999999999998636;31;10.05;1030.85;67.5;0.0;0;4;13.430732826313129;18.673731622234786;8.177878471247688;10.495853150987093
2015-12-19;20151219;15.1;4.9;88;49;1030.2;1024.7;15.0;0.0;10.2;5.5;39;10.0;1027.45;68.5;0.0;0;5;13.431429747151029;18.674503385557816;8.178497416283614;10.4960059692742
2015-12-20;20151220;14.6;7.1;75;36;1029.2;1023.7;18.0;0.0;7.5;5.5;39;10.85;1026.45;55.5;0.0;0;6;13.43212666798893;18.67527514888085;8.179116361319538;10.496158787561308
2015-12-21;20151221;13.2;3.8;91;59;1036.2;1028.9;13.0;0.0;9.399999999999999;7.2999999999999545;32;8.5;1032.5500000000002;75.0;0.0;0;7;13.432823588826832;18.676046912203883;8.179735306355465;10.496311605848415
2015-12-22;20151222;14.4;2.9;92;58;1036.3;1032.7;16.0;0.0;11.5;3.599999999999909;34;8.65;1034.5;75.0;0.0;0;8;13.433520509664733;18.676818675526913;8.180354251391389;10.496464424135523
2015-12-23;20151223;14.8;3.1;90;50;1033.3;1029.1;11.0;0.0;11.700000000000001;4.2000000000000455;40;8.950000000000001;1031.1999999999998;70.0;0.0;0;9;13.434217430502635;18.677590438849947;8.180973196427315;10.496617242422628
2015-12-24;20151224;11.8;3.2;92;64;1033.1;1028.8;13.0;0.0;8.600000000000001;4.2999999999999545;28;7.5;1030.9499999999998;78.0;0.0;0;10;13.434914351340536;18.67836220217298;8.18159214146324;10.496770060709736
2015-12-25;20151225;14.0;2.2;94;52;1035.1;1032.4;13.0;0.0;11.8;2.699999999999818;42;8.1;1033.75;73.0;0.0;0;11;13.435611272178438;18.67913396549601;8.182211086499164;10.496922878996843
2015-12-26;20151226;11.7;2.6;91;64;1035.5;1032.6;13.0;0.0;9.1;2.900000000000091;27;7.1499999999999995;1034.05;77.5;0.0;0;12;13.436308193016337;18.679905728819044;8.18283003153509;10.49707569728395
2015-12-27;20151227;13.7;2.7;87;34;1034.7;1029.1;18.0;0.0;11.0;5.600000000000136;53;8.2;1031.9;60.5;0.0;0;13;13.437005113854239;18.680677492142078;8.183448976571015;10.497228515571058
2015-12-28;20151228;10.3;5.2;91;68;1029.9;1025.1;21.0;1.0;5.1000000000000005;4.800000000000182;23;7.75;1027.5;79.5;1;1;0;13.43770203469214;18.681449255465107;8.18406792160694;10.497381333858165
2015-12-29;20151229;10.6;3.4;96;73;1033.9;1025.2;23.0;2.8;7.199999999999999;8.700000000000045;23;7.0;1029.5500000000002;84.5;1;2;0;13.438398955530042;18.68222101878814;8.184686866642865;10.497534152145272
2015-12-30;20151230;5.8;3.2;97;87;1034.0;1028.0;10.0;0.6;2.5999999999999996;6.0;10;4.5;1031.0;92.0;1;3;0;13.439095876367944;18.682992782111175;8.185305811678791;10.49768697043238
2015-12-31;20151231;9.3;5.1;98;80;1028.4;1026.2;11.0;1.4;4.200000000000001;2.2000000000000455;18;7.2;1027.3000000000002;89.0;1;4;0;13.439792797205845;18.683764545434205;8.185924756714716;10.497839788719487
2016-01-01;20160101;9.3;6.2;98;78;1026.6;1017.6;40.0;5.8;3.1000000000000005;8.999999999999886;20;7.75;1022.0999999999999;88.0;1;5;0;13.440489718043745;18.684536308757238;8.186543701750642;10.497992607006594
2016-01-02;20160102;8.9;2.3;97;55;1024.5;1018.5;34.0;2.2;6.6000000000000005;6.0;42;5.6;1021.5;76.0;1;6;0;13.441186638881646;18.68530807208027;8.187162646786566;10.498145425293702
2016-01-03;20160103;8.3;1.4;98;81;1023.7;1011.5;19.0;4.0;6.9;12.200000000000045;17;4.8500000000000005;1017.6;89.5;1;7;0;13.441883559719548;18.6860798354033;8.18778159182249;10.498298243580809
2016-01-04;20160104;11.2;6.1;98;79;1011.6;1000.5;47.0;10.2;5.1;11.100000000000023;19;8.649999999999999;1006.05;88.5;1;8;0;13.44258048055745;18.686851598726335;8.188400536858417;10.498451061867915
2016-01-05;20160105;6.8;2.0;90;65;1012.3;1004.9;61.0;0.6;4.8;7.399999999999977;25;4.4;1008.5999999999999;77.5;1;9;0;13.44327740139535;18.68762336204937;8.189019481894341;10.498603880155022
2016-01-06;20160106;6.4;2.1;98;66;1019.5;1012.3;56.0;0.6;4.300000000000001;7.2000000000000455;32;4.25;1015.9;82.0;1;10;0;13.443974322233252;18.6883951253724;8.189638426930268;10.49875669844213
2016-01-07;20160107;12.4;5.6;98;80;1017.4;1014.7;39.0;0.0;6.800000000000001;2.699999999999932;18;9.0;1016.05;89.0;0.0;0;1;13.444671243071152;18.689166888695432;8.190257371966192;10.498909516729237
2016-01-08;20160108;10.0;8.3;98;92;1015.0;1008.4;39.0;3.6;1.6999999999999993;6.600000000000023;6;9.15;1011.7;95.0;1;1;0;13.445368163909054;18.689938652018466;8.190876317002118;10.499062335016344
2016-01-09;20160109;9.7;5.9;98;81;1012.2;1007.7;40.0;5.6;3.799999999999999;4.5;17;7.8;1009.95;89.5;1;2;0;13.446065084746955;18.690710415341496;8.191495262038043;10.499215153303451
2016-01-10;20160110;9.4;6.9;98;89;1011.8;1005.5;52.0;1.4;2.5;6.2999999999999545;9;8.15;1008.65;93.5;1;3;0;13.446762005584857;18.69148217866453;8.192114207073967;10.499367971590559
2016-01-11;20160111;8.7;4.6;98;52;1019.3;1003.7;56.0;2.8;4.1;15.599999999999909;46;6.6499999999999995;1011.5;75.0;1;4;0;13.447458926422758;18.692253941987563;8.192733152109893;10.499520789877666
2016-01-12;20160112;7.7;2.8;86;60;1027.8;1019.1;29.0;0.0;4.9;8.699999999999932;26;5.25;1023.45;73.0;0.0;0;1;13.44815584726066;18.693025705310593;8.193352097145818;10.499673608164773
2016-01-13;20160113;7.9;0.1;90;66;1030.0;1025.4;19.0;0.0;7.800000000000001;4.599999999999909;24;4.0;1027.7;78.0;0.0;0;2;13.448852768098561;18.693797468633626;8.193971042181744;10.49982642645188
2016-01-14;20160114;5.2;2.1;98;87;1025.4;1020.1;8.0;3.8;3.1;5.300000000000068;11;3.6500000000000004;1022.75;92.5;1;1;0;13.449549688936461;18.69456923195666;8.194589987217668;10.499979244738988
2016-01-15;20160115;7.0;1.7;98;48;1031.5;1021.4;35.0;0.2;5.3;10.100000000000023;50;4.35;1026.45;73.0;1;2;0;13.450246609774362;18.695340995279693;8.195208932253594;10.500132063026095
2016-01-16;20160116;7.2;-1.2;79;43;1034.3;1030.9;27.0;0.0;8.4;3.3999999999998636;36;3.0;1032.6;61.0;0.0;0;1;13.450943530612264;18.696112758602723;8.195827877289519;10.5002848813132
2016-01-17;20160117;6.8;-3.3;81;47;1033.5;1024.7;15.0;0.0;10.1;8.799999999999955;34;1.75;1029.1;64.0;0.0;0;2;13.451640451450166;18.696884521925757;8.196446822325443;10.500437699600308
2016-01-18;20160118;10.3;0.2;93;56;1025.0;1017.4;44.0;0.0;10.100000000000001;7.600000000000023;37;5.25;1021.2;74.5;0.0;0;3;13.452337372288067;18.69765628524879;8.19706576736137;10.500590517887415
2016-01-19;20160119;6.9;-0.1;86;61;1022.1;1019.2;35.0;0.0;7.0;2.8999999999999773;25;3.4000000000000004;1020.6500000000001;73.5;0.0;0;4;13.453034293125969;18.69842804857182;8.197684712397294;10.500743336174523
2016-01-20;20160120;7.3;0.4;94;71;1022.6;1018.7;15.0;0.0;6.8999999999999995;3.8999999999999773;23;3.85;1020.6500000000001;82.5;0.0;0;5;13.453731213963868;18.699199811894854;8.19830365743322;10.50089615446163
2016-01-21;20160121;7.1;2.9;97;86;1029.1;1021.9;10.0;0.0;4.199999999999999;7.199999999999932;11;5.0;1025.5;91.5;0.0;0;6;13.45442813480177;18.699971575217887;8.198922602469144;10.501048972748737
2016-01-22;20160122;9.6;3.8;98;86;1035.3;1029.0;10.0;0.4;5.8;6.2999999999999545;12;6.699999999999999;1032.15;92.0;1;1;0;13.455125055639671;18.700743338540917;8.19954154750507;10.501201791035845
2016-01-23;20160123;16.6;5.3;98;64;1036.8;1033.7;15.0;0.0;11.3;3.099999999999909;34;10.950000000000001;1035.25;81.0;0.0;0;1;13.455821976477573;18.70151510186395;8.200160492540995;10.501354609322952
2016-01-24;20160124;17.4;6.9;96;59;1034.6;1030.3;16.0;0.0;10.499999999999998;4.2999999999999545;37;12.149999999999999;1032.4499999999998;77.5;0.0;0;2;13.456518897315474;18.702286865186984;8.200779437576921;10.50150742761006
